AÑO;MES;N° MES;N° DIA;TIPO DIA;DIA;FECHA;HORA;Gran Usuario MEM;DISTRIBUIDOR (demanda estacional+GUMEs);DEMANDA LOCAL [MWh];BUENOS AIRES;CATAMARCA;CHACO;CHUBUT;CORDOBA;CORRIENTES;ENTRE RIOS;FORMOSA;JUJUY;LA PAMPA;LA RIOJA;MENDOZA;MISIONES;NEUQUEN;RIO NEGRO;SALTA;SAN JUAN;SAN LUIS;SANTA CRUZ;SANTA FE;SGO.DEL ESTERO;TUCUMAN
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;7;2.300,21;11.398,15;13.698,36;6.227,58;123,01;454,83;515,00;932,17;420,56;470,46;200,67;117,59;80,61;149,33;496,80;313,82;196,43;178,35;238,44;192,61;154,55;120,96;1.546,80;221,92;345,86
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;8;2.246,30;11.906,40;14.152,70;6.601,00;125,89;432,76;515,22;988,73;423,43;484,75;186,80;118,34;83,45;162,46;514,52;347,13;189,18;182,51;234,97;200,23;159,53;118,32;1.540,84;202,37;340,28
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;9;2.245,91;12.758,60;15.004,50;7.039,55;128,03;468,81;504,79;1.034,78;449,52;511,28;197,31;116,50;88,00;169,12;557,69;387,50;202,30;197,52;255,61;232,16;165,22;120,90;1.613,93;205,80;358,18
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;10;2.254,61;13.512,78;15.767,39;7.399,44;138,52;493,38;524,11;1.125,07;472,71;529,65;207,86;125,55;92,32;169,51;587,80;411,81;213,15;211,38;278,66;245,61;169,00;128,43;1.655,29;214,89;373,25
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;11;2.276,56;14.047,75;16.324,30;7.582,89;141,81;537,64;551,27;1.181,73;504,02;546,80;218,38;137,67;94,48;176,48;607,55;443,33;218,91;220,21;299,03;254,33;176,70;131,11;1.697,41;223,98;378,58
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;12;2.195,98;14.574,12;16.770,10;7.723,12;145,61;609,64;541,72;1.239,34;543,32;557,43;246,94;145,63;100,41;182,89;624,00;462,76;221,80;229,25;324,86;260,15;185,87;134,07;1.666,47;240,63;384,18
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;13;2.135,56;14.946,26;17.081,83;7.796,80;150,23;688,05;531,73;1.267,52;594,83;561,20;281,45;149,03;98,70;190,36;630,49;480,31;228,68;231,47;347,87;268,44;193,69;134,82;1.609,10;261,75;385,32
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;14;2.155,97;15.076,67;17.232,64;7.813,97;150,68;762,01;534,82;1.250,66;631,26;590,70;314,27;152,61;92,08;192,14;619,75;423,47;228,76;225,94;362,62;270,75;193,26;132,12;1.633,39;288,48;368,90
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;15;2.189,50;14.937,49;17.126,99;7.673,47;144,03;779,67;530,35;1.235,69;656,65;593,45;323,40;158,23;91,24;186,78;591,35;430,22;225,97;222,39;373,03;258,55;187,21;128,91;1.660,85;313,56;361,98
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;16;2.281,44;14.620,73;16.902,17;7.543,72;139,16;767,57;528,14;1.221,64;649,50;559,24;317,93;161,57;87,01;178,33;573,00;443,56;224,67;220,57;378,29;248,23;179,87;126,24;1.679,92;321,60;352,43
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;17;2.303,63;14.432,05;16.735,68;7.518,94;138,81;727,62;523,61;1.211,80;627,95;532,20;299,41;160,25;90,27;171,52;567,85;448,66;225,59;220,42;377,21;246,34;177,44;129,06;1.664,53;317,99;358,23
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;18;2.298,59;14.241,76;16.540,35;7.559,35;141,84;669,59;526,27;1.196,13;593,32;510,27;271,74;167,50;92,97;172,16;577,41;431,00;223,22;222,00;375,22;238,26;180,28;126,03;1.602,19;299,11;364,50
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;19;2.286,23;13.955,85;16.242,08;7.622,11;143,30;588,98;523,74;1.179,97;545,94;498,34;247,85;168,31;94,94;170,02;580,71;350,09;223,24;221,54;359,46;220,20;185,02;122,82;1.560,99;265,05;369,48
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;20;2.256,19;14.769,48;17.025,66;8.063,10;147,58;592,24;520,34;1.253,78;547,97;522,07;265,74;178,73;105,81;174,25;596,12;439,26;228,74;226,23;364,60;221,40;193,24;126,11;1.619,29;246,46;392,59
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;21;2.230,76;15.659,08;17.889,84;8.435,96;159,18;631,67;551,54;1.318,21;576,13;529,29;290,10;186,78;115,20;183,46;666,17;450,80;256,59;254,73;384,64;247,64;210,99;138,98;1.637,92;255,88;408,00
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;22;2.230,47;15.508,73;17.739,20;8.264,32;159,60;664,84;519,38;1.307,49;598,39;515,04;303,30;183,32;113,03;183,54;666,76;418,35;262,62;256,85;378,03;246,84;211,75;149,58;1.676,41;260,39;399,38
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;23;2.277,64;14.761,97;17.039,62;7.745,60;155,84;685,26;547,36;1.228,85;606,48;499,61;311,27;181,48;106,80;179,05;635,60;438,54;253,29;242,94;365,99;239,21;203,95;148,27;1.613,01;266,25;384,97
2024;oct-24;10;23;Hábil;Miércoles;23/10/2024;24;2.298,79;13.753,96;16.052,76;7.147,94;149,55;689,77;532,81;1.136,45;595,13;470,42;308,87;169,69;98,63;176,68;601,53;422,48;237,26;226,02;351,20;232,10;191,32;144,79;1.535,05;271,97;363,11
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;1;2.277,28;12.660,11;14.937,39;6.548,98;139,57;669,20;521,92;1.042,14;572,27;440,43;297,08;153,71;89,27;174,13;559,18;393,34;219,82;206,50;326,21;218,93;173,21;139,59;1.437,11;272,40;342,42
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;2;2.274,62;11.666,73;13.941,34;6.100,90;126,84;626,18;510,97;950,80;540,42;413,20;285,93;138,94;81,70;160,62;523,05;364,98;204,91;190,91;297,61;195,33;159,92;133,02;1.355,33;258,04;321,75
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;3;2.206,30;11.026,10;13.232,40;5.767,47;118,21;603,76;503,95;886,83;507,26;400,12;276,38;129,37;77,35;151,61;502,04;345,33;196,05;181,46;277,65;183,04;149,79;129,64;1.296,21;242,79;306,07
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;4;2.259,11;10.691,67;12.950,79;5.727,92;114,91;571,71;507,39;877,54;469,82;391,60;268,06;126,14;78,11;146,83;491,86;331,08;191,72;177,97;262,30;179,06;145,27;124,50;1.242,08;228,99;295,95
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;5;2.214,36;10.508,47;12.722,83;5.625,49;113,60;533,17;508,13;880,49;400,83;391,45;258,75;121,69;78,21;144,38;492,02;321,19;188,88;176,07;255,86;178,08;144,40;120,76;1.281,10;218,09;290,23
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;6;2.241,40;10.616,30;12.857,70;5.802,52;113,72;499,71;489,85;896,56;383,88;394,39;245,99;118,64;79,96;146,58;499,89;313,90;190,56;177,68;251,14;180,35;145,46;120,88;1.310,28;208,34;287,43
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;7;2.207,41;10.863,37;13.070,78;6.020,31;118,52;448,19;486,91;927,59;368,22;402,50;223,70;124,41;77,14;152,10;514,56;307,96;188,30;173,29;251,22;188,70;152,50;120,19;1.336,90;196,26;291,34
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;8;2.243,14;11.400,45;13.643,59;6.504,71;122,91;402,49;508,89;984,60;358,22;408,63;208,94;120,95;81,72;167,29;535,78;348,13;189,85;180,19;243,21;195,99;157,87;122,07;1.318,52;184,22;298,41
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;9;2.283,29;12.162,28;14.445,57;6.904,98;128,84;387,85;519,09;1.065,77;353,38;424,35;214,84;124,59;91,42;175,84;581,79;370,09;203,13;194,89;253,52;233,58;166,95;127,34;1.407,89;187,98;327,46
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;10;2.256,56;12.720,02;14.976,58;7.216,12;136,40;359,76;546,36;1.122,56;345,03;436,54;212,12;124,01;97,83;179,63;608,48;372,23;213,16;208,63;265,37;253,07;176,65;132,10;1.434,67;191,13;344,75
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;11;2.197,11;13.089,08;15.286,19;7.399,19;139,84;356,10;527,18;1.167,45;345,01;443,75;208,15;127,60;99,80;183,87;628,17;371,89;219,54;217,35;272,81;259,73;179,51;135,59;1.453,20;196,85;353,61
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;12;2.228,99;13.399,88;15.628,87;7.565,48;146,33;361,75;539,88;1.192,35;359,13;444,35;222,45;135,45;101,83;189,59;642,93;356,81;230,75;225,10;279,41;271,27;185,42;136,23;1.467,86;208,25;366,25
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;13;2.268,85;13.466,12;15.734,97;7.604,99;154,47;371,17;529,06;1.195,70;360,70;433,84;233,67;134,38;102,15;199,40;648,82;330,85;232,05;226,68;287,19;278,33;195,39;137,81;1.467,43;224,83;386,08
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;14;2.210,91;13.444,51;15.655,42;7.563,93;154,94;409,39;514,05;1.194,61;366,67;426,59;246,26;130,93;98,66;203,11;635,98;304,15;230,44;220,03;286,82;277,42;194,04;134,96;1.423,66;246,14;392,62
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;15;2.232,72;13.317,79;15.550,51;7.444,17;151,51;452,38;510,29;1.181,22;382,55;418,08;253,06;131,19;95,89;200,82;607,94;298,81;233,08;213,80;285,65;274,69;188,67;134,26;1.415,34;271,30;405,83
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;16;2.198,58;13.099,74;15.298,33;7.268,34;146,69;437,29;520,09;1.175,46;386,71;414,85;249,98;127,73;95,89;197,09;593,61;297,05;230,33;213,88;285,32;271,01;181,20;128,90;1.375,48;286,70;414,72
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;17;2.151,88;13.025,47;15.177,35;7.153,64;148,79;444,44;500,99;1.185,29;389,50;421,99;235,86;131,13;98,18;194,77;591,03;309,72;226,14;215,04;284,06;270,80;179,75;133,59;1.359,99;288,35;414,30
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;18;2.092,45;12.933,81;15.026,26;7.065,44;151,96;428,33;486,09;1.197,91;383,54;425,17;213,00;133,88;100,52;194,11;596,15;304,34;225,15;215,98;284,67;269,71;184,34;135,39;1.336,68;278,47;415,45
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;19;2.096,88;12.815,87;14.912,75;7.094,65;152,19;390,77;506,99;1.176,68;367,26;424,23;194,38;137,05;99,02;183,60;598,56;299,36;223,44;219,32;281,74;254,26;187,09;137,61;1.323,91;256,92;403,72
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;20;2.144,37;13.525,15;15.669,52;7.549,09;154,05;388,17;515,85;1.213,50;375,24;454,54;206,04;147,19;102,65;182,21;606,21;357,12;231,15;227,69;299,17;241,83;193,63;139,19;1.427,47;241,58;415,95
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;21;2.121,04;14.507,50;16.628,55;7.985,75;165,17;401,71;534,10;1.327,71;380,88;478,83;216,47;153,37;117,36;189,27;672,54;357,30;258,84;254,92;318,86;263,41;215,34;145,18;1.497,10;252,89;441,56
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;22;2.153,12;14.334,40;16.487,52;7.854,17;164,26;401,69;527,24;1.334,78;378,21;467,78;217,06;154,07;115,78;190,73;675,32;349,55;262,93;254,40;313,06;260,75;215,97;157,07;1.513,45;249,75;429,48
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;23;2.202,95;13.492,97;15.695,91;7.360,86;161,16;393,62;531,18;1.267,96;364,42;442,29;212,55;150,04;108,45;187,37;652,63;333,51;254,70;240,18;302,36;250,99;204,34;156,37;1.457,23;249,07;414,65
2024;oct-24;10;24;Hábil;Jueves;24/10/2024;24;2.188,22;12.505,29;14.693,51;6.761,82;151,90;377,00;515,35;1.177,02;345,89;410,18;203,29;141,60;100,24;189,82;628,42;302,89;240,92;224,50;286,70;246,63;191,99;148,16;1.405,31;250,89;393,00
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;1;2.158,93;11.366,47;13.525,40;6.175,36;144,20;352,85;537,93;1.053,64;322,26;378,63;189,06;129,09;90,48;185,57;582,43;275,84;222,24;206,45;266,30;233,42;174,71;138,40;1.256,70;247,04;362,80
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;2;2.202,65;10.478,83;12.681,48;5.790,64;132,97;327,32;506,34;973,45;300,21;356,88;175,19;116,74;84,16;172,68;543,94;257,08;209,54;191,77;244,64;216,59;157,80;136,05;1.219,41;232,94;335,15
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;3;2.087,80;9.944,97;12.032,77;5.490,03;124,12;306,82;491,99;919,31;281,42;345,93;163,01;112,70;81,11;162,94;522,32;259,48;203,23;183,25;230,29;203,88;149,78;130,40;1.135,66;218,74;316,36
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;4;2.178,77;9.678,52;11.857,28;5.428,03;119,99;290,10;490,74;899,57;269,87;340,49;153,92;106,30;78,24;157,09;511,77;261,35;199,63;180,11;222,90;200,17;145,24;127,38;1.163,74;206,87;303,80
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;5;2.162,04;9.612,74;11.774,78;5.425,01;116,70;279,07;489,32;877,37;264,40;345,11;145,81;101,67;79,21;153,83;508,13;258,16;197,68;179,22;216,82;194,96;146,39;127,49;1.173,66;197,98;296,79
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;6;2.146,31;9.825,02;11.971,32;5.543,12;116,51;275,56;488,58;914,07;267,15;355,76;140,97;106,27;80,96;153,54;511,59;263,87;198,89;180,28;217,52;194,83;147,15;126,63;1.203,69;190,12;294,29
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;7;2.203,07;10.075,14;12.278,22;5.812,69;119,39;263,11;500,58;928,88;277,61;359,25;132,39;109,13;81,28;157,79;525,74;256,08;194,18;175,00;219,17;197,05;152,30;123,19;1.216,37;180,70;296,35
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;8;2.206,36;10.883,88;13.090,24;6.394,99;119,90;265,74;514,60;977,81;293,22;388,78;133,11;106,95;82,89;171,02;549,71;264,19;196,48;179,68;221,37;204,00;158,48;125,78;1.266,31;174,16;301,07
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;9;2.254,87;11.747,01;14.001,88;6.811,95;125,11;298,55;522,95;1.051,79;315,61;418,48;142,65;108,26;89,43;180,75;593,07;288,76;208,28;195,20;238,09;216,01;168,80;128,84;1.391,69;182,37;325,26
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;10;2.271,34;12.449,51;14.720,85;7.162,65;132,88;321,89;531,53;1.112,08;332,20;434,96;150,03;112,33;95,60;186,92;617,47;299,77;219,31;208,28;256,12;237,55;177,01;133,38;1.457,45;189,60;351,86
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;11;2.246,61;12.901,04;15.147,65;7.368,58;138,44;345,09;537,18;1.127,42;350,98;446,34;158,69;119,74;98,91;192,37;633,61;317,70;223,01;215,77;273,13;250,07;183,04;136,53;1.457,65;200,48;372,92
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;12;2.283,64;13.264,65;15.548,29;7.463,55;147,49;384,46;539,05;1.168,71;371,96;451,52;171,54;127,61;99,83;198,17;645,65;334,98;228,16;221,53;291,07;259,47;188,81;138,53;1.503,57;218,15;394,49
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;13;2.218,27;13.396,69;15.614,96;7.458,20;157,63;425,37;528,36;1.173,33;392,62;445,60;190,88;135,12;100,30;199,31;646,48;319,53;229,88;222,33;310,61;270,19;187,66;136,67;1.420,48;245,19;419,22
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;14;2.237,56;13.424,65;15.662,22;7.356,21;160,35;485,70;531,10;1.149,51;419,44;442,41;217,05;135,64;96,24;195,64;631,79;334,87;227,88;216,38;320,48;267,75;190,97;139,67;1.430,98;280,91;431,27
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;15;2.262,18;13.337,12;15.599,29;7.300,79;161,83;533,36;527,09;1.112,58;447,53;433,82;238,40;138,64;92,24;189,57;592,29;356,21;222,40;213,32;332,38;258,12;182,38;134,44;1.369,21;315,74;446,95
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;16;2.230,76;13.117,35;15.348,11;7.140,93;160,16;526,37;525,50;1.085,45;452,74;426,31;241,68;141,18;89,99;183,72;575,45;366,76;217,91;210,89;339,07;245,54;178,26;135,13;1.320,45;329,21;455,43
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;17;2.210,12;12.922,49;15.132,61;6.961,09;160,44;519,65;529,41;1.094,58;447,69;423,58;231,96;148,86;93,21;180,13;572,99;366,28;215,38;209,45;340,67;247,53;175,39;135,22;1.306,73;318,29;454,09
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;18;2.214,62;12.736,92;14.951,54;6.914,81;157,67;484,69;528,36;1.097,42;433,32;420,09;211,89;148,66;95,48;177,35;579,38;351,51;216,97;210,46;335,50;240,62;178,89;136,56;1.292,52;289,30;450,10
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;19;2.238,23;12.598,32;14.836,55;6.985,98;155,98;426,02;528,08;1.087,70;397,24;416,63;192,07;157,96;95,21;170,34;587,88;338,29;219,26;210,26;325,99;226,87;182,98;137,89;1.303,87;254,07;435,99
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;20;2.191,08;13.278,45;15.469,52;7.465,21;153,65;418,19;527,00;1.120,15;396,69;443,35;201,55;162,57;98,59;171,14;595,53;371,13;220,56;214,01;335,62;219,96;188,76;139,61;1.367,94;228,92;429,43
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;21;2.264,95;14.241,53;16.506,48;7.924,77;162,23;415,30;546,89;1.260,71;392,44;463,61;212,44;172,65;113,29;179,31;659,07;363,72;247,64;244,22;349,73;245,52;210,48;146,36;1.520,99;232,84;442,29
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;22;2.231,73;14.054,78;16.286,51;7.844,92;158,78;393,53;554,24;1.250,85;373,77;448,42;215,07;168,80;111,48;177,86;656,03;342,29;257,22;250,12;339,93;244,90;211,78;154,95;1.480,75;223,96;426,85
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;23;2.158,59;13.259,13;15.417,73;7.415,45;154,33;370,68;551,82;1.162,68;349,67;417,72;212,48;164,13;105,51;171,65;631,96;312,88;250,22;239,48;329,66;235,15;204,39;153,37;1.360,52;214,62;409,37
2024;oct-24;10;25;Hábil;Viernes;25/10/2024;24;2.134,37;12.414,51;14.548,88;6.940,96;150,76;350,22;542,67;1.101,89;326,11;386,59;201,59;154,32;97,37;171,24;610,21;293,46;239,55;226,48;316,41;229,80;193,63;148,41;1.266,75;211,47;389,00
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;1;2.131,27;11.454,69;13.585,97;6.409,63;147,08;327,94;529,71;990,41;302,59;356,01;191,48;146,32;89,60;167,38;576,44;298,73;225,34;210,92;295,75;219,65;179,30;142,23;1.205,25;208,25;365,96
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;2;2.141,17;10.602,45;12.743,62;5.951,23;137,13;304,58;516,35;946,63;281,08;334,45;178,65;133,37;84,11;157,78;542,15;276,25;214,29;196,73;274,06;204,93;165,90;137,30;1.161,54;200,55;344,55
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;3;2.128,93;9.982,88;12.111,80;5.636,44;130,00;283,40;509,15;889,41;264,22;320,32;166,30;124,38;80,42;149,46;519,30;261,02;206,64;187,10;253,22;194,49;156,22;134,48;1.130,00;190,16;325,70
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;4;2.132,06;9.651,29;11.783,34;5.500,70;124,60;268,17;503,18;893,03;254,25;310,93;153,13;120,17;77,12;143,74;508,57;249,75;201,34;182,09;240,73;187,97;148,77;131,48;1.093,09;178,87;311,70
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;5;2.144,81;9.376,44;11.521,24;5.397,61;122,15;254,98;499,09;834,88;246,54;307,17;145,80;115,34;76,82;139,91;505,86;238,92;198,28;179,43;185,56;184,36;145,71;127,59;1.137,41;172,93;304,91
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;6;2.144,64;9.265,01;11.409,66;5.360,46;120,74;246,58;496,68;826,11;242,99;305,36;137,58;114,21;76,80;137,83;505,30;235,86;197,67;177,88;181,28;182,95;141,87;130,05;1.123,85;168,41;299,21
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;7;2.139,09;8.845,40;10.984,49;5.236,33;118,31;229,45;483,99;779,19;234,64;283,51;122,95;114,38;67,15;137,00;490,47;225,62;181,28;164,87;194,30;178,78;134,58;122,09;1.037,13;159,09;289,38
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;8;2.187,09;9.187,74;11.374,83;5.559,62;119,05;227,34;490,23;768,70;246,85;296,78;118,63;109,83;68,17;143,92;496,55;246,15;177,32;165,64;208,59;179,99;131,64;120,35;1.065,26;153,69;280,55
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;9;2.171,37;9.960,93;12.132,30;5.945,72;125,32;249,67;497,54;818,44;262,68;317,59;120,42;114,41;76,22;156,48;535,57;265,43;188,23;179,34;216,64;213,31;140,82;124,27;1.123,96;161,91;298,34
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;10;2.062,72;10.680,68;12.743,40;6.226,85;135,50;262,32;503,32;903,05;272,41;337,32;122,26;121,56;82,50;165,95;571,96;274,42;201,23;193,97;228,41;226,54;151,06;130,21;1.143,55;169,08;319,95
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;11;2.065,62;11.045,30;13.110,92;6.407,69;140,39;271,34;517,01;948,55;271,01;348,04;123,83;124,40;86,87;170,26;593,43;272,99;208,60;202,62;236,38;237,17;158,52;133,38;1.155,61;171,78;331,07
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;12;1.969,30;11.228,76;13.198,05;6.445,01;143,34;278,38;513,10;974,93;283,85;351,22;130,91;124,83;89,27;174,72;600,10;258,67;212,15;208,02;239,56;242,60;160,24;138,32;1.113,37;176,27;339,24
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;13;1.958,54;11.375,26;13.333,80;6.516,47;151,16;286,98;512,77;957,82;299,41;352,95;139,01;123,92;90,26;180,55;605,32;260,30;217,25;211,44;243,35;248,09;161,22;139,39;1.095,23;190,57;350,35
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;14;1.943,57;11.324,96;13.268,53;6.499,43;154,06;283,04;508,77;948,41;297,97;349,79;146,47;122,04;87,59;183,26;597,18;252,75;218,60;209,82;242,96;250,94;155,66;139,12;1.071,53;195,30;353,86
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;15;1.956,78;11.106,66;13.063,44;6.327,94;152,56;295,23;511,20;952,55;300,02;342,99;156,34;121,90;85,49;181,84;563,54;255,04;216,83;203,77;240,49;246,10;153,42;136,10;1.050,41;211,42;358,28
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;16;1.976,42;10.978,33;12.954,75;6.205,80;153,13;307,88;513,01;944,46;304,50;341,01;160,41;121,19;84,42;179,48;542,65;260,65;216,52;201,15;239,26;240,93;156,75;132,72;1.056,09;227,13;365,65
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;17;1.965,95;11.011,16;12.977,11;6.160,92;152,02;338,99;507,24;949,30;314,59;350,39;156,94;120,58;86,21;175,19;540,09;268,55;217,84;199,82;240,27;236,64;155,21;133,49;1.070,34;233,72;368,80
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;18;1.956,12;11.133,37;13.089,49;6.196,64;153,33;342,43;502,45;976,56;325,49;359,37;151,12;122,51;89,20;172,53;551,93;273,60;222,23;201,87;242,83;230,95;158,63;133,75;1.080,86;229,42;371,78
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;19;1.935,64;11.183,27;13.118,91;6.222,61;153,70;327,54;506,70;994,02;323,08;360,73;145,56;127,59;88,51;165,90;564,05;281,43;223,67;204,09;244,75;222,11;163,19;136,74;1.076,62;218,04;368,30
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;20;1.945,33;11.925,07;13.870,40;6.697,13;152,87;331,12;529,43;1.026,82;337,33;395,09;153,36;137,11;89,84;165,93;573,38;320,19;223,38;206,18;268,49;215,85;168,89;137,70;1.150,14;213,82;376,37
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;21;1.951,42;12.897,93;14.849,35;7.165,40;164,46;336,91;547,99;1.132,19;340,96;419,32;157,30;146,72;103,27;174,09;635,91;312,30;247,38;232,46;284,28;241,06;187,60;145,12;1.245,06;228,82;400,76
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;22;1.889,07;12.710,30;14.599,36;7.028,30;163,37;328,08;536,65;1.125,69;330,56;401,60;152,57;145,41;105,00;172,27;638,71;288,55;255,84;238,14;279,52;236,90;187,93;152,76;1.209,41;229,26;392,85
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;23;1.879,05;11.981,82;13.860,87;6.664,81;157,72;308,54;531,92;1.065,48;309,47;374,68;144,76;140,87;96,84;166,14;614,44;259,58;247,48;227,20;269,70;225,75;182,08;148,74;1.137,99;220,18;366,53
2024;oct-24;10;26;No Hábil;Sábado;26/10/2024;24;1.873,16;11.233,47;13.106,63;6.242,31;152,80;287,79;523,71;1.015,92;286,94;348,21;135,77;134,50;91,42;163,37;596,67;255,13;236,68;215,48;255,28;217,42;168,75;145,97;1.076,53;211,54;344,46
2024;oct-24;10;27;No Hábil;Domingo;27/10/2024;1;1.842,08;10.391,43;12.233,51;5.750,84;144,53;268,64;515,38;927,74;265,95;323,73;127,98;124,89;85,66;158,15;567,95;249,01;225,86;202,40;239,06;204,86;158,41;142,42;1.019,69;204,12;326,25
2024;oct-24;10;27;No Hábil;Domingo;27/10/2024;2;1.810,47;9.658,91;11.469,38;5.355,00;136,27;253,18;490,06;856,12;248,80;305,00;121,11;116,28;80,24;149,92;538,18;231,72;213,37;190,24;222,33;193,93;149,41;138,48;971,15;197,59;311,00
2024;oct-24;10;27;No Hábil;Domingo;27/10/2024;3;1.774,63;9.103,89;10.878,51;5.059,54;129,15;240,81;475,14;795,13;236,41;291,54;115,15;109,68;76,40;142,59;516,85;221,07;204,53;181,32;209,73;183,50;138,70;132,04;933,95;189,25;296,05
2024;oct-24;10;27;No Hábil;Domingo;27/10/2024;4;1.790,95;8.766,05;10.557,00;4.883,24;125,18;232,08;503,25;760,95;228,86;282,44;111,26;106,49;74,23;137,78;502,18;211,93;199,18;174,87;202,23;176,58;132,02;130,37;913,71;181,12;287,05
2024;oct-24;10;27;No Hábil;Domingo;27/10/2024;5;1.808,33;8.582,98;10.391,31;4.820,39;122,09;226,78;493,15;757,58;224,10;275,99;108,62;104,12;73,00;134,08;495,65;205,54;195,71;171,14;197,68;171,80;127,92;126,75;905,69;175,41;278,15
